IdZonaNC;NombreDepartamento;NombreMunicipio;Anio;Mes;EnergiaActiva;EnergiaReactiva;DiaDemandaMaxima;PotenciaMaxima;FechaDemandaMaxima;PromedioDiarioHoras
891;nariño;abejorral;2021;abril;15392.0;3048.0;30;80.0;30/04/2021;7.54
892;nariño;ciudad bolívar;2021;abril;5481.0;2631.0;4;2762.0;4/02/2021;8.28
893;nariño;abriaquí;2021;abril;2401.0;553.0;25;1598.0;25/04/2021;8.0
894;nariño;abriaquí;2021;abril;8736.0;2378.0;26;6566.0;26/04/2021;5.43
895;nariño;abriaquí;2021;abril;5686.0;22.0;4;2948.0;4/07/2021;8.19
896;nariño;abriaquí;2021;abril;3425.0;1531.0;29;3382.0;29/04/2021;5.22
897;nariño;abriaquí;2021;abril;4886.0;1294.0;4;2899.0;4/05/2021;6.42
898;nariño;amalfi;2021;abril;1427.0;404.0;4;1502.0;4/01/2021;3.36
899;nariño;angelópolis;2021;abril;10669.0;3619.0;13;13763.0;13/04/2021;4.16
900;nariño;angelópolis;2021;abril;19894.0;11383.0;17;92.0;17/04/2021;9.21
901;nariño;angelópolis;2021;abril;3288.0;1207.0;4;2339.0;4/04/2021;9.2
902;nariño;angelópolis;2021;abril;16922.0;6309.0;4;1408.0;4/02/2021;5.48
903;nariño;angelópolis;2021;abril;4055.0;1514.0;14;5677.0;14/04/2021;6.12
904;nariño;angelópolis;2021;abril;939.0;437.0;4;2346.0;4/10/2021;3.0
932;nariño;abejorral;2020;abril;19032.0;10726.0;30;1104.0;30/04/2020;7.06
933;nariño;abejorral;2020;abril;4411.0;3293.0;4;2221.0;4/08/2020;7.45
934;nariño;abejorral;2020;abril;1641.0;3622.0;14;104.0;14/04/2020;7.09
935;nariño;abriaquí;2020;abril;9766.0;2117.0;4;687.0;4/08/2020;6.13
936;nariño;abriaquí;2020;abril;6428.0;2565.0;4;3404.0;4/07/2020;7.54
937;nariño;abriaquí;2020;abril;3932.0;2249.0;20;385.0;20/04/2020;5.47
938;nariño;abriaquí;2020;abril;4908.0;1168.0;4;3085.0;4/05/2020;6.33
939;nariño;amalfi;2020;abril;4257.0;853.0;13;2268.0;13/04/2020;7.1
940;nariño;amalfi;2020;abril;6747.0;2047.0;4;4565.0;4/08/2020;5.54
941;nariño;angelópolis;2020;abril;7703.0;1303.0;4;576.0;4/08/2020;6.06
942;nariño;angelópolis;2020;abril;1875.0;10714.0;19;92.0;19/04/2020;8.44
943;nariño;angelópolis;2020;abril;2976.0;1064.0;4;1795.0;4/03/2020;6.59
944;nariño;angelópolis;2020;abril;32742.0;27695.0;27;1472.0;27/04/2020;10.12
973;nariño;abejorral;2024;mayo;14018.0;3736.0;5;56.0;5/03/2024;10.26
974;nariño;abriaquí;2024;mayo;737.0;256.0;26;995.0;26/05/2024;3.0
975;nariño;abriaquí;2024;mayo;6807.0;804.0;5;5421.0;5/10/2024;5.44
976;nariño;abriaquí;2024;mayo;4406.0;1896.0;5;2268.0;5/10/2024;9.2
977;nariño;abriaquí;2024;mayo;405.0;249.0;5;305.0;5/01/2024;7.0
978;nariño;alejandría;2024;mayo;268.0;50.0;25;566.0;25/05/2024;1.56
979;nariño;alejandría;2024;mayo;0.0;0.0;5;0.0;5/01/2024;0.0
980;nariño;amagá;2024;mayo;21.0;6.0;22;917.0;22/05/2024;0.05
981;nariño;amalfi;2024;mayo;1733.0;575.0;15;1433.0;15/05/2024;4.48
982;nariño;angelópolis;2024;mayo;5986.0;2425.0;5;48.0;5/04/2024;5.46
983;nariño;angelópolis;2024;mayo;23427.0;8802.0;17;112.0;17/05/2024;9.51
984;nariño;angostura;2024;mayo;3712.0;4191.0;5;2093.0;5/01/2024;7.03
1026;nariño;ciudad bolívar;2023;mayo;4389.0;2806.0;30;2394.0;30/05/2023;7.27
1027;nariño;abriaquí;2023;mayo;7264.0;2496.0;17;4525.0;17/05/2023;7.33
1028;nariño;abriaquí;2023;mayo;5574.0;302.0;5;3456.0;5/03/2023;7.39
1029;nariño;alejandría;2023;mayo;563.0;177.0;25;1115.0;25/05/2023;1.55
1030;nariño;alejandría;2023;mayo;529.0;323.0;31;727.0;31/05/2023;2.55
1031;nariño;amalfi;2023;mayo;2795.0;782.0;5;1567.0;5/02/2023;6.52
1032;nariño;angelópolis;2023;mayo;9047.0;35.0;5;528.0;5/03/2023;7.19
1034;nariño;abejorral;2023;mayo;17484.0;6656.0;5;1104.0;5/03/2023;6.27
1035;nariño;abejorral;2023;mayo;12742.0;4454.0;5;56.0;5/02/2023;9.24
1079;nariño;abriaquí;2022;mayo;672.0;185.0;31;1192.0;31/05/2022;2.38
1080;nariño;abriaquí;2022;mayo;7231.0;3115.0;26;433.0;26/05/2022;7.33
1081;nariño;abejorral;2022;mayo;20063.0;7394.0;24;1008.0;24/05/2022;7.92
1082;nariño;angelópolis;2022;mayo;7885.0;25.0;31;552.0;31/05/2022;6.1
1083;nariño;amagá;2022;mayo;3073.0;671.0;26;1198.0;26/05/2022;10.82
1084;nariño;abriaquí;2022;mayo;6234.0;2416.0;5;3148.0;5/08/2022;8.5
1085;nariño;abejorral;2022;mayo;1836.0;589.0;26;1286.0;26/05/2022;5.72
1086;nariño;abriaquí;2022;mayo;4427.0;2217.0;16;3597.0;16/05/2022;6.32
1087;nariño;abejorral;2022;mayo;14134.0;3676.0;17;80.0;17/05/2022;8.63
1088;nariño;angelópolis;2022;mayo;2064.0;7946.0;5;1216.0;5/03/2022;7.87
1089;nariño;abriaquí;2022;mayo;3961.0;1232.0;17;2819.0;17/05/2022;6.02
1090;nariño;ciudad bolívar;2022;mayo;4682.0;2405.0;21;2851.0;21/05/2022;6.83
1121;nariño;abejorral;2021;mayo;18944.0;8303.0;20;96.0;20/05/2021;8.08
1122;nariño;abejorral;2021;mayo;4217.0;3171.0;25;2752.0;25/05/2021;7.0
1123;nariño;abejorral;2021;mayo;13298.0;3176.0;31;80.0;31/05/2021;6.55
1124;nariño;abriaquí;2021;mayo;214.0;455.0;18;1347.0;18/05/2021;6.34
1125;nariño;abriaquí;2021;mayo;9668.0;2976.0;25;6166.0;25/05/2021;6.29
1126;nariño;abriaquí;2021;mayo;6076.0;3261.0;31;31.0;31/05/2021;8.24
1127;nariño;abriaquí;2021;mayo;4295.0;2401.0;5;3507.0;5/10/2021;6.19
1128;nariño;abriaquí;2021;mayo;4918.0;1494.0;25;2752.0;25/05/2021;7.02
1129;nariño;angelópolis;2021;mayo;19821.0;11634.0;5;96.0;5/11/2021;8.53
1130;nariño;angelópolis;2021;mayo;2842.0;1022.0;29;1942.0;29/05/2021;7.17
1131;nariño;angelópolis;2021;mayo;18638.0;6634.0;26;1344.0;26/05/2021;6.16
1132;nariño;angelópolis;2021;mayo;3795.0;1466.0;5;3526.0;5/05/2021;5.51
1159;nariño;abejorral;2020;mayo;19902.0;12779.0;22;1104.0;22/05/2020;7.04
1160;nariño;abejorral;2020;mayo;1635.0;3784.0;5;96.0;5/06/2020;7.15
1161;nariño;abriaquí;2020;mayo;9895.0;2162.0;5;6429.0;5/07/2020;6.3
1162;nariño;abriaquí;2020;mayo;6305.0;2716.0;5;336.0;5/06/2020;7.39
1163;nariño;amalfi;2020;mayo;4208.0;764.0;5;2165.0;5/11/2020;7.09
1164;nariño;amalfi;2020;mayo;6378.0;2088.0;5;4397.0;5/11/2020;5.21
1165;nariño;angelópolis;2020;mayo;889.0;1549.0;5;528.0;5/03/2020;7.05
1166;nariño;angelópolis;2020;mayo;14058.0;8041.0;14;84.0;14/05/2020;7.06
1167;nariño;angelópolis;2020;mayo;3771.0;1381.0;5;1856.0;5/07/2020;8.54
1168;nariño;angelópolis;2020;mayo;32946.0;27958.0;15;1504.0;15/05/2020;10.17
1192;nariño;abejorral;2024;junio;554.0;347.0;6;643.0;6/04/2024;3.43
1193;nariño;abejorral;2024;junio;983.0;873.0;6;1258.0;6/01/2024;4.14
1194;nariño;abejorral;2024;junio;9682.0;292.0;28;64.0;28/06/2024;10.06
1195;nariño;abriaquí;2024;junio;783.0;189.0;30;95.0;30/06/2024;3.27
1196;nariño;abriaquí;2024;junio;8842.0;2662.0;13;5146.0;13/06/2024;8.01
1197;nariño;abriaquí;2024;junio;4814.0;2215.0;26;2164.0;26/06/2024;9.5
1198;nariño;abriaquí;2024;junio;4251.0;2656.0;22;2899.0;22/06/2024;7.53
1199;nariño;abriaquí;2024;junio;5924.0;2122.0;15;263.0;15/06/2024;10.03
1200;nariño;alejandría;2024;junio;0.0;0.0;6;0.0;6/01/2024;0.0
1201;nariño;amagá;2024;junio;1615.0;630.0;13;102.0;13/06/2024;7.03
1202;nariño;amalfi;2024;junio;2168.0;656.0;29;137.0;29/06/2024;6.19
1203;nariño;angelópolis;2024;junio;7922.0;2975.0;6;48.0;6/07/2024;7.19
1204;nariño;angelópolis;2024;junio;23815.0;9302.0;6;1056.0;6/07/2024;10.42
1205;nariño;angostura;2024;junio;3102.0;2058.0;6;2173.0;6/04/2024;6.28
1262;nariño;abejorral;2023;junio;2344.0;9203.0;6;1056.0;6/05/2023;9.21
1263;nariño;abejorral;2023;junio;11088.0;321.0;23;88.0;23/06/2023;7.13
1264;nariño;ciudad bolívar;2023;junio;4164.0;2375.0;21;2797.0;21/06/2023;6.48
1265;nariño;abriaquí;2023;junio;5709.0;1967.0;14;4778.0;14/06/2023;5.4
1266;nariño;abriaquí;2023;junio;523.0;2805.0;6;3725.0;6/09/2023;7.25
1267;nariño;alejandría;2023;junio;534.0;168.0;6;1104.0;6/02/2023;1.57
1268;nariño;alejandría;2023;junio;308.0;218.0;13;689.0;13/06/2023;1.46
1269;nariño;amalfi;2023;junio;2371.0;656.0;22;1553.0;22/06/2023;6.01
1270;nariño;angelópolis;2023;junio;8423.0;3007.0;6;552.0;6/02/2023;7.05
1303;nariño;abriaquí;2022;junio;2158.0;610.0;6;122.0;6/11/2022;7.87
1304;nariño;abejorral;2022;junio;188.0;6784.0;6;96.0;6/03/2022;8.0
1305;nariño;angelópolis;2022;junio;7273.0;2379.0;6;576.0;6/03/2022;5.88
1306;nariño;amalfi;2022;junio;2819.0;657.0;6;191.0;6/07/2022;6.57
1307;nariño;amagá;2022;junio;2602.0;600.0;17;123.0;17/06/2022;8.38
1308;nariño;abriaquí;2022;junio;6007.0;2323.0;30;317.0;30/06/2022;8.5
1309;nariño;abriaquí;2022;junio;3981.0;2012.0;6;355.0;6/03/2022;5.98
1310;nariño;abejorral;2022;junio;10776.0;3662.0;6;56.0;6/01/2022;7.92
1311;nariño;angelópolis;2022;junio;23053.0;922.0;20;1152.0;20/06/2022;8.97
1312;nariño;abriaquí;2022;junio;1966.0;491.0;6;237.0;6/02/2022;3.98
1313;nariño;ciudad bolívar;2022;junio;4341.0;2312.0;16;299.0;16/06/2022;6.75
1363;nariño;abejorral;2020;junio;16652.0;3626.0;22;88.0;22/06/2020;5.36
1364;nariño;abriaquí;2020;junio;9999.0;2415.0;6;6259.0;6/01/2020;15.17
1365;nariño;abriaquí;2020;junio;6257.0;2773.0;15;32.0;15/06/2020;23.5
1366;nariño;abriaquí;2020;junio;4015.0;2119.0;6;3578.0;6/03/2020;7.04
1367;nariño;amalfi;2020;junio;4797.0;962.0;6;2366.0;6/10/2020;7.15
1368;nariño;amalfi;2020;junio;6153.0;1986.0;6;4282.0;6/03/2020;6.3
1369;nariño;angelópolis;2020;junio;873.0;1646.0;28;528.0;28/06/2020;7.39
1370;nariño;angelópolis;2020;junio;3043.0;893.0;6;13059.0;6/01/2020;6.14
1371;nariño;angelópolis;2020;junio;18059.0;10339.0;6;84.0;6/02/2020;7.09
1372;nariño;angelópolis;2020;junio;4504.0;1674.0;6;1846.0;6/06/2020;5.21
1373;nariño;angelópolis;2020;junio;29442.0;23809.0;25;1504.0;25/06/2020;7.05
1396;nariño;abejorral;2024;julio;283.0;177.0;29;614.0;29/07/2024;1.53
1397;nariño;abejorral;2024;julio;1211.0;851.0;7;88.0;7/06/2024;5.37
1398;nariño;abejorral;2024;julio;1346.0;401.0;15;64.0;15/07/2024;9.4
1399;nariño;abriaquí;2024;julio;2252.0;482.0;13;1037.0;13/07/2024;9.14
1400;nariño;abriaquí;2024;julio;7626.0;2501.0;30;5635.0;30/07/2024;6.2
1401;nariño;abriaquí;2024;julio;6165.0;2772.0;20;2596.0;20/07/2024;11.23
1402;nariño;abriaquí;2024;julio;4478.0;2834.0;7;2797.0;7/02/2024;8.07
1403;nariño;abriaquí;2024;julio;4799.0;1757.0;25;2701.0;25/07/2024;8.0
1404;nariño;alejandría;2024;julio;0.0;0.0;7;0.0;7/01/2024;0.0
1405;nariño;amagá;2024;julio;2725.0;961.0;7;1505.0;7/04/2024;10.17
1406;nariño;amalfi;2024;julio;2438.0;739.0;7;1356.0;7/03/2024;6.48
1407;nariño;angelópolis;2024;julio;811.0;3002.0;13;504.0;13/07/2024;7.16
1408;nariño;angelópolis;2024;julio;24929.0;9692.0;24;1056.0;24/07/2024;10.49
1409;nariño;angostura;2024;julio;3178.0;1695.0;27;2067.0;27/07/2024;6.27
1433;nariño;abejorral;2023;julio;17741.0;6878.0;18;1104.0;18/07/2023;6.35
1434;nariño;abejorral;2023;julio;1299.0;3724.0;7;80.0;7/01/2023;8.32
1435;nariño;ciudad bolívar;2023;julio;4071.0;2175.0;25;2368.0;25/07/2023;6.46
1436;nariño;abriaquí;2023;julio;7193.0;2262.0;18;4602.0;18/07/2023;7.17
1437;nariño;amalfi;2023;julio;2347.0;657.0;26;1586.0;26/07/2023;5.32
1438;nariño;angelópolis;2023;julio;8814.0;3287.0;23;528.0;23/07/2023;7.27
1439;nariño;angostura;2023;julio;3485.0;6323.0;20;2186.0;20/07/2023;6.11
1440;nariño;angostura;2023;julio;2602.0;1828.0;23;1308.0;23/07/2023;7.53
1441;nariño;abriaquí;2023;julio;5866.0;189.0;14;3392.0;14/07/2023;8.09
1492;nariño;abriaquí;2022;julio;206.0;58124.0;7;1171.0;7/03/2022;7.63
1493;nariño;abriaquí;2022;julio;5937.0;270256.0;15;3942.0;15/07/2022;6.78
1494;nariño;abejorral;2022;julio;19109.0;6756.0;7;96.0;7/09/2022;7.95
1495;nariño;angelópolis;2022;julio;8458.0;29328.0;7;552.0;7/01/2022;6.5
1496;nariño;amalfi;2022;julio;2958.0;69446.0;25;1565.0;25/07/2022;7.13
1497;nariño;amagá;2022;julio;576.0;1422.0;7;1229.0;7/01/2022;1.77
1498;nariño;abriaquí;2022;julio;6349.0;255044.0;14;3532.0;14/07/2022;8.13
1499;nariño;abriaquí;2022;julio;4646.0;21393.0;19;4214.0;19/07/2022;6.47
1500;nariño;abejorral;2022;julio;11038.0;399.0;7;56.0;7/01/2022;7.82
1501;nariño;angelópolis;2022;julio;23136.0;873268.0;22;10771.0;22/07/2022;8.68
1502;nariño;abriaquí;2022;julio;2832.0;94587.0;7;1962.0;7/01/2022;6.0
1503;nariño;ciudad bolívar;2022;julio;4398.0;235082.0;7;2771.0;7/06/2022;6.82
1534;nariño;abejorral;2021;julio;1321.0;238.0;27;1814.0;27/07/2021;5.57
1535;nariño;abejorral;2021;julio;18182.0;8786.0;30;1008.0;30/07/2021;7.24
1536;nariño;abejorral;2021;julio;3677.0;2501.0;15;2224.0;15/07/2021;6.13
1537;nariño;abejorral;2021;julio;5563.0;7257.0;7;2822.0;7/09/2021;7.36
1538;nariño;abejorral;2021;julio;1921.0;805.0;7;1587.0;7/10/2021;3.41
1539;nariño;abejorral;2021;julio;16244.0;4164.0;31;80.0;31/07/2021;8.04
1540;nariño;ciudad bolívar;2021;julio;4411.0;2141.0;7;2906.0;7/10/2021;6.3
1541;nariño;abriaquí;2021;julio;2053.0;424.0;15;1355.0;15/07/2021;6.25
1542;nariño;abriaquí;2021;julio;7561.0;2063.0;21;5898.0;21/07/2021;5.29
1543;nariño;abriaquí;2021;julio;6297.0;2533.0;7;304.0;7/03/2021;8.58
1544;nariño;abriaquí;2021;julio;4832.0;3888.0;21;3802.0;21/07/2021;6.24
1545;nariño;abriaquí;2021;julio;5049.0;1511.0;7;2867.0;7/08/2021;7.04
1546;nariño;amagá;2021;julio;3705.0;821.0;7;1507.0;7/08/2021;9.11
1547;nariño;amalfi;2021;julio;3654.0;996.0;16;1925.0;16/07/2021;7.11
1548;nariño;angelópolis;2021;julio;8487.0;2807.0;15;552.0;15/07/2021;6.33
1549;nariño;angelópolis;2021;julio;19896.0;11314.0;31;100.0;31/07/2021;8.45
1550;nariño;angelópolis;2021;julio;24442.0;8274.0;23;1344.0;23/07/2021;8.01
1573;nariño;abejorral;2020;julio;22109.0;11464.0;31;1104.0;31/07/2020;8.07
1574;nariño;abejorral;2020;julio;5405.0;3671.0;7;2659.0;7/02/2020;8.33
1575;nariño;abejorral;2020;julio;6266.0;2263.0;19;3444.0;19/07/2020;6.46
1576;nariño;abejorral;2020;julio;16272.0;2832.0;25;88.0;25/07/2020;8.02
1577;nariño;abriaquí;2020;julio;10729.0;2845.0;23;616.0;23/07/2020;7.07
1578;nariño;abriaquí;2020;julio;5675.0;2941.0;7;3164.0;7/05/2020;7.14
1579;nariño;abriaquí;2020;julio;4074.0;2264.0;29;3421.0;29/07/2020;6.15
1580;nariño;amalfi;2020;julio;505.0;1092.0;30;2292.0;30/07/2020;8.18
1581;nariño;amalfi;2020;julio;6286.0;1954.0;28;4342.0;28/07/2020;5.27
1582;nariño;angelópolis;2020;julio;8847.0;2086.0;20;528.0;20/07/2020;7.06
1583;nariño;angelópolis;2020;julio;25809.0;7906.0;31;13042.0;31/07/2020;7.56
1584;nariño;angelópolis;2020;julio;17568.0;10259.0;7;80.0;7/03/2020;9.21
1585;nariño;angelópolis;2020;julio;2764.0;1098.0;7;1747.0;7/12/2020;7.28
1586;nariño;angelópolis;2020;julio;28968.0;23021.0;7;1536.0;7/01/2020;8.22
1587;nariño;angelópolis;2020;julio;3673.0;1158.0;7;2963.0;7/09/2020;4.55
1588;nariño;angelópolis;2020;julio;3167.0;848.0;7;271.0;7/11/2020;4.43
1628;nariño;abejorral;2023;agosto;0.0;0.0;8;0.0;8/01/2023;0.0
1629;nariño;abejorral;2023;agosto;23057.0;884.0;8;1104.0;8/12/2023;8.31
1630;nariño;abejorral;2023;agosto;319.0;2658.0;15;2736.0;15/08/2023;4.35
1631;nariño;abejorral;2023;agosto;7076.0;3555.0;30;2996.0;30/08/2023;9.07
1632;nariño;abejorral;2023;agosto;2573.0;1959.0;31;1424.0;31/08/2023;7.09
1633;nariño;abejorral;2023;agosto;11974.0;344.0;28;80.0;28/08/2023;8.22
1634;nariño;ciudad bolívar;2023;agosto;4234.0;2442.0;21;2544.0;21/08/2023;6.45
1635;nariño;abriaquí;2023;agosto;3391.0;993.0;19;1168.0;19/08/2023;12.33
1636;nariño;abriaquí;2023;agosto;9507.0;3351.0;18;479.0;18/08/2023;9.33
1637;nariño;abriaquí;2023;agosto;6544.0;2253.0;18;3528.0;18/08/2023;8.43
1638;nariño;abriaquí;2023;agosto;5257.0;3388.0;8;3456.0;8/08/2023;7.38
1639;nariño;abriaquí;2023;agosto;4041.0;1563.0;17;1645.0;17/08/2023;10.05
1640;nariño;alejandría;2023;agosto;976.0;607.0;8;697.0;8/01/2023;5.41
1641;nariño;amalfi;2023;agosto;2691.0;784.0;8;1613.0;8/04/2023;6.17
1642;nariño;angelópolis;2023;agosto;7895.0;2711.0;8;528.0;8/09/2023;6.33
1643;nariño;angelópolis;2023;agosto;22285.0;8667.0;8;1184.0;8/10/2023;8.45
1683;nariño;abriaquí;2022;agosto;2063.0;541.0;19;1235.0;19/08/2022;7.53
1684;nariño;abejorral;2022;agosto;1139.0;199.0;19;1178.0;19/08/2022;4.61
1685;nariño;abriaquí;2022;agosto;581.0;2533.0;20;4074.0;20/08/2022;6.59
1686;nariño;abejorral;2022;agosto;19456.0;6452.0;8;96.0;8/06/2022;7.85
1687;nariño;angelópolis;2022;agosto;8792.0;3189.0;13;60.0;13/08/2022;6.65
1688;nariño;amalfi;2022;agosto;2649.0;593.0;8;1666.0;8/01/2022;6.21
1689;nariño;abejorral;2022;agosto;467.0;2713.0;26;2621.0;26/08/2022;7.06
1690;nariño;abejorral;2022;agosto;5833.0;4602.0;19;3041.0;19/08/2022;7.15
1691;nariño;angostura;2022;agosto;3008.0;5041.0;27;2448.0;27/08/2022;5.19
1692;nariño;abriaquí;2022;agosto;5966.0;238.0;8;3392.0;8/01/2022;8.09
1693;nariño;abriaquí;2022;agosto;4222.0;1964.0;23;3776.0;23/08/2022;6.14
1694;nariño;abejorral;2022;agosto;10774.0;3562.0;8;56.0;8/01/2022;7.61
1695;nariño;angelópolis;2022;agosto;23043.0;8852.0;29;128.0;29/08/2022;8.36
1696;nariño;abriaquí;2022;agosto;2702.0;794.0;21;2176.0;21/08/2022;5.34
1697;nariño;ciudad bolívar;2022;agosto;3581.0;195.0;17;2723.0;17/08/2022;5.53
1698;nariño;angostura;2022;agosto;3181.0;1535.0;8;1462.0;8/11/2022;9.02
1726;nariño;abejorral;2021;agosto;20533.0;12886.0;28;1008.0;28/08/2021;8.07
1727;nariño;abejorral;2021;agosto;338.0;2051.0;14;2362.0;14/08/2021;5.3
1728;nariño;abejorral;2021;agosto;6046.0;7853.0;21;3018.0;21/08/2021;7.57
1729;nariño;abejorral;2021;agosto;16506.0;414.0;8;88.0;8/07/2021;8.11
1730;nariño;ciudad bolívar;2021;agosto;4834.0;2334.0;8;2806.0;8/01/2021;7.16
1731;nariño;abriaquí;2021;agosto;2261.0;447.0;8;1394.0;8/04/2021;7.08
1732;nariño;abriaquí;2021;agosto;6967.0;1817.0;8;5558.0;8/11/2021;5.32
1733;nariño;abriaquí;2021;agosto;6064.0;2461.0;26;3056.0;26/08/2021;9.05
1734;nariño;abriaquí;2021;agosto;4746.0;3922.0;8;393.0;8/11/2021;6.14
1735;nariño;abriaquí;2021;agosto;4761.0;1351.0;8;2934.0;8/04/2021;6.46
1736;nariño;amagá;2021;agosto;4205.0;929.0;16;1658.0;16/08/2021;10.32
1737;nariño;amalfi;2021;agosto;3546.0;899.0;8;1963.0;8/10/2021;7.9
1738;nariño;angelópolis;2021;agosto;9664.0;3078.0;31;552.0;31/08/2021;7.29
1739;nariño;angelópolis;2021;agosto;20977.0;11894.0;31;96.0;31/08/2021;8.56
1740;nariño;angelópolis;2021;agosto;23247.0;8498.0;21;1344.0;21/08/2021;7.41
1769;nariño;abejorral;2020;agosto;22566.0;11552.0;29;1056.0;29/08/2020;8.12
1770;nariño;abejorral;2020;agosto;5417.0;4329.0;16;2525.0;16/08/2020;8.38
1771;nariño;abejorral;2020;agosto;525.0;1928.0;29;3382.0;29/08/2020;5.43
1772;nariño;abejorral;2020;agosto;1541.0;226.0;21;88.0;21/08/2020;7.29
1773;nariño;abriaquí;2020;agosto;10887.0;2962.0;13;625.0;13/08/2020;7.15
1774;nariño;abriaquí;2020;agosto;6231.0;3462.0;8;302.0;8/09/2020;8.39
1775;nariño;abriaquí;2020;agosto;4135.0;2263.0;31;3549.0;31/08/2020;6.18
1776;nariño;abriaquí;2020;agosto;4903.0;1182.0;22;2771.0;22/08/2020;6.54
1777;nariño;amalfi;2020;agosto;5032.0;1194.0;8;2347.0;8/05/2020;8.19
1778;nariño;amalfi;2020;agosto;5292.0;1658.0;27;4699.0;27/08/2020;5.02
1779;nariño;angelópolis;2020;agosto;7503.0;3406.0;8;528.0;8/08/2020;6.01
1780;nariño;angelópolis;2020;agosto;32722.0;11138.0;29;13438.0;29/08/2020;9.28
1781;nariño;angelópolis;2020;agosto;2052.0;12277.0;29;76.0;29/08/2020;11.7
1782;nariño;angelópolis;2020;agosto;2479.0;1055.0;8;1789.0;8/09/2020;6.57
1783;nariño;angelópolis;2020;agosto;27965.0;22758.0;8;1472.0;8/08/2020;8.16
1784;nariño;angelópolis;2020;agosto;4261.0;1343.0;30;3299.0;30/08/2020;5.37
1785;nariño;angelópolis;2020;agosto;3504.0;999.0;8;2672.0;8/02/2020;5.16
1823;nariño;abriaquí;2024;agosto;399.0;82.0;8;10.0;8/06/2024;1.36
1824;nariño;abejorral;2024;agosto;608.0;403.0;8;648.0;8/07/2024;4.02
1825;nariño;abriaquí;2024;agosto;9318.0;2501.0;8;5821.0;8/02/2024;8.32
1826;nariño;amalfi;2024;agosto;2167.0;662.0;8;1294.0;8/01/2024;6.34
1827;nariño;angelópolis;2024;agosto;6641.0;2521.0;8;48.0;8/06/2024;5.54
1828;nariño;amagá;2024;agosto;2959.0;971.0;19;1265.0;19/08/2024;10.15
1829;nariño;abriaquí;2024;agosto;5544.0;2643.0;21;2564.0;21/08/2024;9.46
1830;nariño;abejorral;2024;agosto;936.0;411.0;25;1194.0;25/08/2024;4.15
1831;nariño;abriaquí;2024;agosto;2941.0;1789.0;8;2547.0;8/01/2024;5.57
1832;nariño;angelópolis;2024;agosto;2518.0;9879.0;8;1056.0;8/06/2024;10.41
1833;nariño;abriaquí;2024;agosto;3514.0;1266.0;8;247.0;8/01/2024;5.43
1867;nariño;abejorral;2023;septiembre;3671.0;1478.0;9;1056.0;9/01/2023;4.31
1868;nariño;abejorral;2023;septiembre;2463.0;2059.0;13;2854.0;13/09/2023;4.2
1869;nariño;abejorral;2023;septiembre;4847.0;2274.0;16;308.0;16/09/2023;7.31
1870;nariño;abejorral;2023;septiembre;2047.0;1154.0;9;1638.0;9/07/2023;5.53
1871;nariño;abejorral;2023;septiembre;13058.0;329.0;9;56.0;9/01/2023;9.26
1872;nariño;ciudad bolívar;2023;septiembre;4796.0;2767.0;30;2566.0;30/09/2023;8.04
1873;nariño;abriaquí;2023;septiembre;2178.0;556.0;22;1248.0;22/09/2023;8.26
1874;nariño;abriaquí;2023;septiembre;7913.0;2527.0;14;5562.0;14/09/2023;7.17
1875;nariño;abriaquí;2023;septiembre;7456.0;2618.0;21;3912.0;21/09/2023;10.28
1876;nariño;abriaquí;2023;septiembre;4873.0;3594.0;9;3072.0;9/10/2023;7.46
1877;nariño;alejandría;2023;septiembre;411.0;259.0;9;626.0;9/06/2023;2.38
1878;nariño;amalfi;2023;septiembre;2264.0;645.0;24;1716.0;24/09/2023;5.3
1879;nariño;angelópolis;2023;septiembre;6565.0;2336.0;16;552.0;16/09/2023;5.34
1880;nariño;angelópolis;2023;septiembre;17106.0;6478.0;9;1184.0;9/05/2023;6.58
1904;nariño;abejorral;2022;septiembre;3462.0;2148.0;23;28.0;23/09/2022;5.38
1905;nariño;abejorral;2022;septiembre;7768.0;2128.0;9;56.0;9/08/2022;5.98
1906;nariño;abejorral;2022;septiembre;14251.0;4656.0;14;1008.0;14/09/2022;6.17
1907;nariño;abriaquí;2022;septiembre;5595.0;231.0;9;3236.0;9/06/2022;7.91
1908;nariño;abriaquí;2022;septiembre;1888.0;444.0;9;1128.0;9/01/2022;7.41
1909;nariño;abriaquí;2022;septiembre;3989.0;1901.0;9;3699.0;9/05/2022;6.01
1910;nariño;abriaquí;2022;septiembre;5477.0;2348.0;27;4013.0;27/09/2022;6.22
1911;nariño;abriaquí;2022;septiembre;2795.0;711.0;9;2083.0;9/11/2022;6.02
1912;nariño;amalfi;2022;septiembre;2481.0;587.0;30;1675.0;30/09/2022;6.04
1913;nariño;ciudad bolívar;2022;septiembre;4039.0;2283.0;20;2701.0;20/09/2022;6.55
1914;nariño;angostura;2022;septiembre;3039.0;5271.0;9;232.0;9/04/2022;5.54
1915;nariño;angostura;2022;septiembre;317.0;161.0;9;138.0;9/07/2022;9.52
1916;nariño;angelópolis;2022;septiembre;8352.0;3162.0;9;576.0;9/12/2022;6.49
1917;nariño;angelópolis;2022;septiembre;13323.0;5034.0;9;128.0;9/06/2022;4.89
1950;nariño;abejorral;2021;septiembre;1133.0;219.0;9;1423.0;9/07/2021;5.16
